,Unnamed: 0,x,y
0,-0.3,1.0666666666666667,-1.06
1,-0.23333333333333334,1.2000000000000002,-1.06
2,-0.16666666666666666,1.1333333333333335,-1.06
3,-0.1,1.0,-1.06
4,-0.03333333333333333,1.0,-0.9266666666666667
5,0.03333333333333333,1.0,-0.8600000000000001
6,0.1,1.0,-0.9933333333333334
7,0.16666666666666666,1.1333333333333335,-0.8600000000000001
8,0.23333333333333334,1.0666666666666667,-0.8600000000000001
9,0.3,1.2000000000000002,-0.8600000000000001
10,0.36666666666666664,1.2000000000000002,-0.9266666666666667
11,0.43333333333333335,1.2000000000000002,-0.9933333333333334
